Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age_DailyRate,MonthlyIncome_JobLevel,YearsAtCompany_TotalWorkingYears,Age_Binned,MonthlyIncome_Binned,Income_to_Level_Ratio,Company_Loyalty,WorkLife_OverTime_Stress,JobRole_Hash_0,JobRole_Hash_1,JobRole_Hash_2,JobRole_Hash_3,JobRole_Hash_4,JobRole_Hash_5,JobRole_Hash_6,JobRole_Hash_7
26,0,2,1167,2,5,3,4,4,0,30,2,1,3,2,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,30342,2966,20,0,0,1483.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
34,1,0,1362,2,19,3,2,1,1,67,4,2,4,2,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,46308,10608,45,1,1,1768.0,0.5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0,2,1319,2,3,3,5,1,0,45,4,4,1,0,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,60674,52900,475,2,2,2645.0,0.7307692307692307,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,0,1,594,1,2,2,3,3,0,75,2,1,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,22572,2468,54,1,0,1234.0,0.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,0,2,1136,1,1,4,3,2,1,81,4,4,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,62480,58928,217,3,2,2946.4,0.21875,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,2,903,2,2,5,1,1,1,41,4,3,3,2,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,35217,23640,72,1,1,1970.0,0.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,0,0,1094,2,28,3,4,3,1,58,1,3,1,0,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,43760,32796,20,1,2,2733.0,0.047619047619047616,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,1,303,2,2,4,2,3,0,75,3,1,3,1,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,10302,2231,24,1,0,1115.5,0.5714285714285714,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
29,1,2,408,1,25,5,5,3,0,71,2,1,2,1,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,11832,2546,12,0,0,1273.0,0.2857142857142857,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1,2,310,1,7,2,5,4,1,72,3,1,3,1,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,17360,2339,140,3,0,1169.5,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,0,2,234,2,1,4,3,2,1,68,2,1,2,1,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,7488,2269,6,1,0,1134.5,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
53,0,2,1395,1,24,4,3,2,1,48,4,3,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,73935,21015,44,3,1,1751.25,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,1,2,1243,1,6,3,1,3,1,63,4,1,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,28589,1601,0,0,0,800.5,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,0,0,1212,2,8,2,2,3,0,78,2,3,4,1,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,42420,31131,208,1,2,2594.25,0.7647058823529411,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0,2,277,1,6,3,1,1,1,97,2,2,3,2,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,13296,8480,38,2,0,1413.3333333333333,0.1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,1,0,265,2,29,2,3,2,1,79,1,2,1,2,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,6890,9938,14,0,1,1656.3333333333333,0.25,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,0,1,664,1,1,3,3,2,1,79,3,1,1,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,23240,2194,15,1,0,1097.0,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,1,1199,1,18,4,1,3,1,80,3,2,3,1,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,41965,11378,100,1,1,1896.3333333333333,0.9090909090909091,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,0,2,362,1,1,1,1,3,0,43,3,1,1,2,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,13756,2619,0,1,0,1309.5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,2,1117,2,18,5,1,1,0,83,3,4,2,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,61435,67340,370,3,2,3367.0,0.2631578947368421,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2,558,2,2,3,2,4,1,75,3,2,3,1,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,20646,19204,51,1,2,3200.6666666666665,0.16666666666666666,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,1,2,945,2,9,3,3,2,1,89,3,1,4,2,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,28350,1081,1,0,0,540.5,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
51,0,2,1318,2,26,4,2,1,0,66,3,4,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,67218,65228,580,3,2,3261.4,0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,1,798,1,7,2,1,3,0,48,2,3,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,24738,26829,100,1,2,2235.75,0.9090909090909091,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,0,2,210,2,29,3,2,1,1,56,2,4,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,11970,56472,32,3,2,2823.6,0.030303030303030304,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2,646,1,9,4,1,1,0,92,3,2,4,1,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,20672,12644,36,1,1,2107.3333333333335,0.8571428571428571,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,2,167,1,12,4,1,2,1,46,3,1,4,1,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,6847,4766,6,2,0,2383.0,0.14285714285714285,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,0,1,1490,1,2,2,1,4,1,42,3,1,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,56620,1702,1,1,0,851.0,0.5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0,1,591,1,2,3,3,4,1,87,3,1,4,2,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,15957,2580,24,0,0,1290.0,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,0,142,2,9,4,3,1,1,69,3,3,2,0,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,5254,26502,81,1,2,2208.5,0.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,0,2,1488,2,1,5,2,2,0,75,3,2,1,0,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,65472,10908,36,2,1,1818.0,0.4,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,2,1389,1,21,4,1,2,0,51,4,3,1,0,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,40281,29940,100,0,2,2495.0,0.9090909090909091,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,0,2,776,2,1,4,2,3,1,32,2,2,1,2,4312,23016,0,0,14,3,2,0,16,2,3,15,13,2,8,27160,8624,240,1,0,1437.3333333333333,0.8823529411764706,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,0,2,793,1,16,1,1,2,1,33,3,1,4,1,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,23790,2862,100,0,0,1431.0,0.9090909090909091,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,2,397,1,2,2,3,4,0,54,2,3,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,15086,23268,50,1,1,1939.0,0.45454545454545453,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,0,2,1400,2,9,1,1,2,0,70,3,2,3,1,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,47600,11428,36,1,1,1904.6666666666667,0.8571428571428571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,0,2,265,2,5,2,2,4,1,90,3,5,3,1,18303,7770,6,0,13,3,2,0,21,3,4,1,0,0,0,11130,91515,21,2,2,3050.5,0.045454545454545456,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,2,855,1,4,3,1,4,1,54,3,3,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,41040,23694,110,2,1,1974.5,0.8333333333333334,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,0,2,408,1,2,4,5,4,0,80,2,2,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,15912,9106,400,1,0,1517.6666666666667,0.9523809523809523,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,0,0,1002,1,18,4,1,4,1,92,3,2,4,0,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,49098,13608,49,2,1,2268.0,0.875,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,2,896,2,6,3,1,4,0,75,3,3,4,2,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,36736,40773,16,2,2,3397.75,0.058823529411764705,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2,1240,0,9,3,0,3,1,48,3,2,4,1,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,37200,12694,132,0,1,2115.6666666666665,0.8461538461538461,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0,0,458,1,16,2,1,3,1,74,3,1,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,18320,3544,24,1,0,1772.0,0.5714285714285714,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,1,667,2,1,4,1,2,0,50,1,1,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,20677,1359,1,1,0,679.5,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
44,0,2,1112,0,1,4,1,1,0,50,2,2,3,2,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,48928,11970,20,2,1,1995.0,0.18181818181818182,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
29,0,2,1086,1,7,1,3,1,0,62,2,1,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,31494,2532,32,0,0,1266.0,0.4444444444444444,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,0,1,508,1,6,4,1,1,1,72,2,2,3,1,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,19304,10642,80,1,1,1773.6666666666667,0.7272727272727273,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,1,1018,2,1,3,2,3,0,66,3,2,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,41738,8206,90,2,0,1367.6666666666667,0.8181818181818182,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,0,2,586,2,1,3,3,1,1,48,4,2,1,0,4037,21816,1,0,22,4,1,1,9,5,3,9,8,0,8,19338,8074,81,1,0,1345.6666666666667,0.9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,0,2,1313,1,7,3,3,2,0,31,3,5,4,0,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,57772,95245,506,2,2,3174.8333333333335,0.9166666666666666,2,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,0,427,1,8,3,1,1,0,63,4,3,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,15372,35139,80,1,2,2928.25,0.7272727272727273,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,2,304,2,2,3,4,4,1,60,3,2,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,10336,12548,36,1,1,2091.3333333333335,0.8571428571428571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,0,2,705,2,2,4,2,2,0,83,3,5,1,2,18947,22822,3,0,12,3,4,0,22,2,2,2,2,2,1,32430,94735,44,2,2,3157.8333333333335,0.08695652173913043,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,0,111,1,17,3,1,4,1,74,1,1,3,2,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,4884,2290,0,2,0,1145.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,0,208,1,8,4,1,3,0,52,3,2,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,7280,8296,210,1,0,1382.6666666666667,0.875,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,1,2,805,1,1,2,1,2,0,36,2,1,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,23345,2319,1,0,0,1159.5,0.5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,0,2,827,1,1,4,1,2,0,33,4,2,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,31426,15250,90,1,1,2541.6666666666665,0.8181818181818182,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,0,2,1084,1,13,2,3,4,0,57,4,2,1,0,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,57452,8900,20,3,0,1483.3333333333333,0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0,2,797,1,4,1,1,1,1,96,3,5,2,0,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,39850,95720,280,2,2,3190.6666666666665,0.3448275862068966,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,1,1231,2,21,2,3,3,0,54,3,1,4,1,2973,21222,5,0,15,3,2,1,10,3,3,5,4,0,0,45547,2973,50,1,0,1486.5,0.45454545454545453,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
37,1,2,370,1,10,4,3,4,1,58,3,2,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,13690,8426,100,1,0,1404.3333333333333,0.9090909090909091,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,0,2,688,1,23,4,1,4,1,82,3,2,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,26144,11490,20,1,1,1915.0,0.18181818181818182,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0,2,1423,1,1,3,1,1,1,72,2,1,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,39844,1563,1,0,0,781.5,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,1,1091,1,2,1,1,4,1,65,3,3,2,1,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,60005,32928,69,3,2,2744.0,0.125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,0,2,330,1,17,1,1,3,0,65,2,3,3,1,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,12540,26469,380,1,2,2205.75,0.9047619047619048,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,1,2,1449,2,2,3,2,1,0,94,1,5,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,65205,94120,624,2,2,3137.3333333333335,0.8888888888888888,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,2,359,0,18,5,0,4,1,89,4,1,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,11129,2956,2,1,0,1478.0,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,0,2,1273,1,2,2,3,4,0,72,4,1,3,0,2645,21923,1,0,12,3,4,2,6,3,2,5,3,1,4,54739,2645,30,2,0,1322.5,0.7142857142857143,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,2,1137,1,1,4,1,1,1,98,3,4,1,0,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,45480,67292,418,1,2,3364.6,0.8260869565217391,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2,1082,2,12,3,5,2,0,83,3,2,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,32460,13154,30,0,1,2192.3333333333335,0.7142857142857143,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,0,2,736,2,26,3,1,3,1,48,2,2,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,20608,9448,25,0,0,1574.6666666666667,0.8333333333333334,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,1,1,544,2,3,2,3,2,0,70,3,1,4,2,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,9792,1569,0,0,0,784.5,0.0,4,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
28,1,2,529,1,2,4,1,1,1,79,3,1,3,2,3485,14935,2,0,11,3,3,0,5,5,1,0,0,0,0,14812,3485,0,0,0,1742.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,1,2,1162,2,3,2,3,4,0,41,3,2,3,1,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0,45318,10476,12,1,1,1746.0,0.07692307692307693,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,0,1,772,1,2,1,1,4,1,77,4,2,3,0,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,19300,10412,49,0,1,1735.3333333333333,0.875,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,0,2,1242,2,8,4,1,1,1,46,3,2,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,40986,12784,16,1,1,2130.6666666666665,0.2222222222222222,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1,2,1475,2,13,2,2,4,0,84,3,2,3,2,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,41300,19708,12,0,2,3284.6666666666665,0.2857142857142857,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,0,1,1499,2,28,3,2,3,0,80,2,3,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,89940,30798,396,3,2,2566.5,0.782608695652174,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,1,1,481,2,12,3,1,3,1,44,3,4,1,2,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,20202,55032,462,2,2,2751.6,0.9130434782608695,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,2,970,1,8,2,3,2,0,96,3,2,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,32980,12284,50,1,1,2047.3333333333333,0.45454545454545453,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,0,2,249,2,2,2,2,3,0,35,3,2,4,1,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,11703,9074,56,2,0,1512.3333333333333,0.7777777777777778,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,0,2,832,1,9,3,3,3,1,81,3,4,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,46592,44412,300,3,2,2220.6,0.3225806451612903,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,0,0,953,1,5,4,5,2,1,65,3,1,2,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,30496,2718,84,1,0,1359.0,0.5384615384615384,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,2,1098,1,4,2,3,1,1,85,2,5,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,53802,93555,23,2,2,3118.5,0.041666666666666664,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,1,889,1,9,3,3,2,1,53,3,1,4,1,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2,32893,2326,16,1,0,1163.0,0.8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1,1,143,2,4,3,2,1,1,56,3,2,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7,5863,18710,64,2,2,3118.3333333333335,0.8888888888888888,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,0,2,921,1,10,3,3,3,0,98,3,1,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3,34077,3452,85,1,0,1726.0,0.2777777777777778,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,0,1,467,2,7,3,1,3,1,55,3,2,1,2,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,13076,9796,20,0,0,1632.6666666666667,0.6666666666666666,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,0,1,1131,1,15,3,1,4,0,77,2,1,1,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,30537,4774,56,0,0,2387.0,0.7777777777777778,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,2,1303,1,2,4,1,4,1,62,2,1,3,0,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,44302,2768,98,1,0,1384.0,0.4666666666666667,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2,977,1,1,3,1,4,0,56,2,2,4,1,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,36149,12948,196,1,1,2158.0,0.9333333333333333,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0,1,1225,2,1,1,1,1,0,57,2,2,3,2,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,72275,10946,80,3,1,1824.3333333333333,0.19047619047619047,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,0,2,655,1,7,4,1,4,1,48,3,2,4,0,5915,9528,3,0,22,4,4,1,10,3,2,7,7,1,7,20305,11830,70,1,1,1971.6666666666667,0.6363636363636364,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,0,2,1082,1,1,4,3,3,1,87,3,1,2,2,2501,18775,1,0,17,3,2,0,1,4,3,1,1,1,0,33542,2501,1,1,0,1250.5,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,2,506,1,3,3,5,3,1,30,3,2,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,18216,8970,80,1,0,1495.0,0.7272727272727273,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0,2,486,1,8,3,3,2,0,86,4,1,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,13122,3517,15,0,0,1758.5,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,2,1308,1,14,3,3,3,1,44,2,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,52320,98130,420,1,2,3271.0,0.9090909090909091,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,2,685,1,1,3,1,1,0,62,3,2,3,1,4898,7505,0,0,12,3,4,2,5,3,3,4,2,1,2,17125,9796,20,0,0,1632.6666666666667,0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,0,267,2,10,2,1,4,1,56,3,2,4,2,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,10947,12460,224,2,1,2076.6666666666665,0.8235294117647058,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,1,1,878,2,1,4,1,2,1,94,3,2,3,0,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,43900,13456,72,2,1,2242.6666666666665,0.46153846153846156,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,0,1,535,2,24,3,3,4,1,38,3,1,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1,12840,2400,6,0,0,1200.0,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
33,0,2,536,2,10,5,2,4,1,82,4,3,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,17688,25140,90,1,2,2095.0,0.8181818181818182,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,0,2,1396,2,10,3,1,3,1,99,3,1,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,40484,2642,1,0,0,1321.0,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
42,0,2,1265,1,3,3,1,3,0,95,4,2,4,1,5231,23726,2,1,13,3,2,1,17,1,2,5,3,1,3,53130,10462,85,2,1,1743.6666666666667,0.2777777777777778,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,0,2,1332,1,2,4,4,1,1,98,2,2,4,2,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0,55944,13562,14,2,1,2260.3333333333335,0.06666666666666667,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,0,0,1038,2,8,1,1,2,0,88,2,1,4,2,2342,21437,0,0,19,3,4,0,3,2,2,2,2,2,2,34254,2342,6,1,0,1171.0,0.5,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
19,0,2,265,1,25,3,1,2,0,57,4,1,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,5035,2994,1,0,0,1497.0,0.5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2,1443,2,23,3,2,3,0,47,2,2,4,1,4157,21436,7,1,19,3,3,1,5,2,2,2,2,0,0,37518,8314,10,0,0,1385.6666666666667,0.3333333333333333,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,0,2,384,2,8,4,1,1,0,72,3,1,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,13440,2572,9,1,0,1286.0,0.75,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
47,1,0,666,1,29,4,1,1,1,88,3,3,2,1,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,31302,35547,100,2,2,2962.25,0.9090909090909091,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
